review_hash,helpful_vote_count,cons,is_incentivised,anonymous,date,title_translated,languagecode,cons_translated,pros,reviewng,author,title,is_moderated,hotel_id,stayed_room_info,user_new_badges,review_id,is_trivial,travel_purpose,pros_translated,countrycode,average_score,tags
5131a668642eb951,0,,0,,2022-07-23 01:26:40,,en-gb,,Beautiful modern boutique hotel in good location.,1,"{'type': 'review_category_group_of_friends', 'countrycode': 'au', 'type_string': 'Group of friends', 'avatar': 'https://lh3.googleusercontent.com/a/AATXAJwtxA6nn2fUidJ3gjZP2LWbisekMEywH1RlsLPe=s96-c64', 'helpful_vote_count': 0, 'user_id': 507467455, 'nr_reviews': 0, 'age_group': '', 'name': 'Rooke', 'city': ''}",Exceptional,0,47242,"{'checkin': '2022-07-17', 'checkout': '2022-07-20', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg', 'photo_id': 230707008, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'ratio': 1.49990995858095, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg'}, 'room_name': 'Standard Waikiki Double', 'room_id': 4724216}",[],4590860380,0,leisure,,au,4.0,[]
0d40c48b04feef0b,1,"As of this writing (July 2022), there is no dining on-site, but why would you need it? You’re in Waikiki, literally steps away from hundreds of amazing options.",0,,2022-07-22 06:22:17,,en-us,,"This hotel has a great location, close enough to the action without compromising relaxation. Every time I walked through the door it was like entering an oasis of calm. They had my room ready 3 hours ahead of check-in and everything I needed was just a call away.",1,"{'nr_reviews': 0, 'user_id': 20245174, 'helpful_vote_count': 1, 'name': 'Chi', 'city': '', 'age_group': '', 'type': 'solo_traveller', 'countrycode': 'vn', 'avatar': 'https://cf.bstatic.com/xdata/images/xphoto/square64/16155130.jpg?k=5e1f76ac1e9fbcffa634c3a3697b90176824d1e16b2bb619a562087efa30c1ed&o=?t=1488862959', 'type_string': 'Solo traveller'}","I had the perfect rest needed, couldn’t have asked for better service.",0,47242,"{'room_id': 4724211, 'room_name': 'Standard Waikiki', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/238/238008397.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/238/238008397.jpg', 'ratio': 1.5, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/238/238008397.jpg', 'photo_id': 238008397, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/238/238008397.jpg'}, 'checkout': '2022-07-12', 'checkin': '2022-07-11'}",[],2523939245,0,business,,vn,4.0,[]
8cc3b9f5b6493d2d,0,Nothing,0,,2022-07-18 18:21:04,,en-us,,"Great Location, walk to shops, restaurant and beach. Hotel was new, modern, clean and high tech. Service was excellent, staff was genuinely friendly and helpful.",1,"{'age_group': '', 'city': '', 'name': 'Kayla', 'helpful_vote_count': 0, 'user_id': 86185987, 'nr_reviews': 0, 'type_string': 'Group of friends', 'countrycode': 'us', 'type': 'review_category_group_of_friends'}",This place was excellent for Waikiki !!,0,47242,"{'room_name': 'Standard Waikiki Double', 'room_id': 4724216, 'checkin': '2022-07-11', 'checkout': '2022-07-14', 'photo': {'photo_id': 230707008, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg', 'ratio': 1.49990995858095, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg'}}",[],4590254575,0,leisure,,us,4.0,[]
0b877a66a4bd26b2,0,There was nothing I didn't like about this hotel.  Every single aspect exceeded my expectations.,0,,2022-07-05 22:17:23,,en-us,,The friendly and helpful staff.  The modern and upscale atmosphere. The cleanliness and attention to maintaining a covid-friendly atmosphere.,1,"{'avatar': 'https://lh6.googleusercontent.com/-5-ixFCJy530/AAAAAAAAAAI/AAAAAAAAAAA/_hLiA3S2mfw/s96-c/photo.jpg64', 'type_string': 'Group of friends', 'countrycode': 'us', 'type': 'review_category_group_of_friends', 'name': 'Pamela', 'city': '', 'age_group': '', 'nr_reviews': 0, 'helpful_vote_count': 0, 'user_id': 426793761}",Loved staying there and would stay again in a heartbeat!,0,47242,"{'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg', 'photo_id': 230707008, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'ratio': 1.49990995858095, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg'}, 'checkin': '2022-07-02', 'checkout': '2022-07-03', 'room_id': 4724216, 'room_name': 'Standard Waikiki Double'}",[],4588482845,0,leisure,,us,4.0,[]
bee1c019d6e0ba78,0,,0,,2022-06-28 09:31:04,,en-us,,The rooms were super clean and modern. All the staff members were exceptionally kind and attentive.,1,"{'nr_reviews': 0, 'helpful_vote_count': 0, 'user_id': 33278168, 'name': 'Vmkim06', 'city': '', 'age_group': '', 'countrycode': 'us', 'type': 'review_category_group_of_friends', 'type_string': 'Group of friends'}",Fabulous,0,47242,"{'room_name': 'Standard Waikiki Double', 'room_id': 4724216, 'checkout': '2022-06-27', 'checkin': '2022-06-24', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg', 'photo_id': 230707008, 'ratio': 1.49990995858095, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg'}}",[],4587490865,0,leisure,,us,3.59999990463257,[]
474fcf424f526171,1,"bakery still closed without any particular reason - would have made such a huge difference if open 
no microwave facility in the hotel 
the rooms are quite pricey 
no balcony 
no Netflix or film channels , but you could request Netflix  and an engineer would have to set it up .",0,,2022-06-19 17:08:18,,en-gb,,"everything was fab… 
view from mountain room was great 
spacious room
daily housekeeping and friendly staff",1,"{'age_group': '', 'name': 'Pam', 'city': '', 'helpful_vote_count': 1, 'user_id': 22824822, 'nr_reviews': 0, 'type_string': 'Solo traveller', 'type': 'solo_traveller', 'countrycode': 'gb'}",Haiwaii travels,0,47242,"{'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'ratio': 1.49990995858095, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg', 'photo_id': 230707008}, 'checkout': '2022-06-09', 'checkin': '2022-06-02', 'room_id': 4724217, 'room_name': 'Mountain Waikiki View Double'}",[],3590948914,0,leisure,,gb,3.59999990463257,[]
f8a107431f5b9c87,0,,0,,2022-06-18 19:23:47,,en-us,,"very close to all the restaurants, malls, and beaches.",1,"{'user_id': 102960802, 'helpful_vote_count': 0, 'nr_reviews': 0, 'age_group': '', 'city': '', 'name': 'William', 'type': 'solo_traveller', 'countrycode': 'us', 'type_string': 'Solo traveller'}","very nice hotel, will definitely come back again.",0,47242,"{'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'ratio': 1.49990995858095, 'photo_id': 230707008, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg'}, 'checkin': '2022-06-02', 'checkout': '2022-06-17', 'room_id': 4724217, 'room_name': 'Mountain Waikiki View Double'}",[],2663130492,0,leisure,,us,4.0,[]
18fb01afc29645ad,1,"The Infinity pool was shallow and surrounded by tall buildings so sometimes the sun was limited  and it got a little overcast and breezy . The hot tub was a great addition though. There was no balcony to sit and enjoy the view from the mountain view  room , there was only  enough space to stand . There were no night gowns, but not a big deal.",0,,2022-06-18 07:21:02,,en-gb,,"Unlike the typical  chain hotels, check in was fast without a huge influx of hotel guests at the same time and the lifts were super fast . The location was excellent surrounded by shops , eateries and few mins walk from beach . All staff at reception and housekeeping were friendly  and helpful .
I suggest the use of a microwave in the hotel would be a big plus.  . There was a laundrette ( wash and dry)  on the 8th floor which took coins which was useful (around 10 dollars worth)  , but the coins sometimes got stuck and it would have been better to just purchase a token from reception . Filtered  water machines are available 24/7 in the lobby and pool area and the hotel provides water flasks which was a nice touch. The electric loo, sprinklers and blinds were supercool . 
The mountain view room on 23rd floor was spacious, with a spectacular view through the super sized windows  especially delightful at night time . Coffee facilities were great and I had a kettle for tea making.
I would definitely consider returning to the hotel esp as they are covid considerate and have individually sealed items items like cups , toiletries and remote .",1,"{'type_string': 'Solo traveller', 'countrycode': 'gb', 'type': 'solo_traveller', 'name': 'Pam', 'city': '', 'age_group': '', 'nr_reviews': 0, 'helpful_vote_count': 1, 'user_id': 22824822}",Wonderful adventures in Honolulu - with Aloha,0,47242,"{'room_name': 'Standard Waikiki', 'room_id': 4724211, 'checkout': '2022-06-15', 'checkin': '2022-06-09', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/238/238008397.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/238/238008397.jpg', 'ratio': 1.5, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/238/238008397.jpg', 'photo_id': 238008397, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/238/238008397.jpg'}}",[],3173226733,0,leisure,,gb,3.59999990463257,[]
b7aa5da4325f5cbe,0,,0,,2022-06-18 04:14:41,,en-gb,,Halepuna is right in the centre of the Waikiki with lots of shops and great restaurants nearby.  Very comfortable hotel and friendly staff.  One minute walk to the beach.  I would stay again in a flash.  Loved it!,1,"{'nr_reviews': 0, 'helpful_vote_count': 0, 'user_id': 51621395, 'city': '', 'name': 'Jennipher', 'age_group': '', 'countrycode': 'au', 'type': 'solo_traveller', 'type_string': 'Solo traveller'}",Great location,0,47242,"{'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/311/311836422.jpg', 'photo_id': 311836422, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/311/311836422.jpg', 'ratio': 1.5, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/311/311836422.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/311/311836422.jpg'}, 'checkin': '2022-06-09', 'checkout': '2022-06-15', 'room_id': 4724219, 'room_name': 'Deluxe Ocean View Double'}",[],4586144732,0,leisure,,au,4.0,[]
9daeb1e48b5e59f7,0,Loved it all.,0,,2022-06-07 06:57:27,,en-gb,,Property is in a great location.  We upgraded to an ocean view room and it was really worth it..... the view from the sunny balcony was divine.  Staff were excellent.,1,"{'type_string': 'Solo traveller', 'avatar': 'https://lh4.googleusercontent.com/-GfW7tH-Pkas/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckKAH-zPXtFI-bMcA5zGSkT-yfL2w/s96-c/photo.jpg64', 'type': 'solo_traveller', 'countrycode': 'au', 'age_group': '', 'city': '', 'name': 'Christine', 'user_id': 13038898, 'helpful_vote_count': 0, 'nr_reviews': 0}",I’ll be back.,0,47242,"{'checkin': '2022-05-29', 'checkout': '2022-06-05', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg', 'photo_id': 230707008, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'ratio': 1.49990995858095}, 'room_name': 'Mountain Waikiki View Double', 'room_id': 4724217}",[],3740365617,0,leisure,,au,4.0,[]
0313e741ccd9f7f3,0,"I can't think of anything to criticise. 
Room 801 was excellent.",0,,2022-06-06 22:53:36,,en-gb,,"Princess at check-in was delightful.
All staff trained to very high standards.",1,"{'age_group': '', 'name': 'Peter', 'city': '', 'user_id': 355869473, 'helpful_vote_count': 0, 'nr_reviews': 0, 'avatar': 'https://lh3.googleusercontent.com/a/AATXAJxtHED4XjMIGyKLxbWQBslZT9lYtI-_iQxiRZyq=s96-c64', 'type_string': 'Solo traveller', 'type': 'solo_traveller', 'countrycode': 'au'}",Great value 5 star hotel.,0,47242,"{'room_id': 4724213, 'room_name': 'Ocean View ', 'photo': {'ratio': 1.5, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/238/238009240.jpg', 'photo_id': 238009240, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/238/238009240.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/238/238009240.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/238/238009240.jpg'}, 'checkin': '2022-06-03', 'checkout': '2022-06-05'}",[],3892417422,0,leisure,,au,4.0,[]
57cc12023ab73f42,1,Hotel parking is a must if you have a car. No alternatives.,0,,2022-06-02 19:52:25,,en-us,,"Japan influenced stay. For example you would not find 13th floor.
 
New, clean and attentive staff. A must stay for Honolulu visit.",1,"{'type': 'review_category_group_of_friends', 'countrycode': 'ae', 'type_string': 'Group of friends', 'helpful_vote_count': 1, 'user_id': 38131318, 'nr_reviews': 0, 'age_group': '', 'city': '', 'name': 'Saeed'}",Exceptional,0,47242,"{'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'ratio': 1.49990995858095, 'photo_id': 230707008, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg'}, 'checkin': '2022-05-26', 'checkout': '2022-05-29', 'room_id': 4724217, 'room_name': 'Mountain Waikiki View Double'}",[],3419251229,0,leisure,,ae,4.0,[]
2ec40539469fdcd7,2,"- The room was a pricey for our view - we had the view of a multi-level carpark, which did change the mood at times
-The pool closed at 6pm which for us was quite early!",0,,2022-05-25 07:19:34,,en-gb,,"We were greeted by the lovely bellhop and reception the moment we arrived at Halepuna. The room was new, clean and spacious, with Netflix and a bidet! The pool and gym were easily accessible with a bar, and they had water filters around the hotel where we could fill our bottles up! We loved that this hotel is central to Waikiki and that there is a small beachfront across from us where we could sit and watch the sunset. They also provide beach bags and towels and a place we could wash off our feet which is a bonus!",1,"{'type_string': 'Group of friends', 'avatar': 'https://lh3.googleusercontent.com/a-/AOh14GjxDRECS-cMfLXaBQsa-t3s97NxhAPmhyRYp8-GRw=s96-c64', 'countrycode': 'au', 'type': 'review_category_group_of_friends', 'age_group': '', 'name': 'Rheyanna', 'city': '', 'helpful_vote_count': 2, 'user_id': 180085266, 'nr_reviews': 0}",Overall a wonderful stay,0,47242,"{'room_id': 4724216, 'room_name': 'Standard Waikiki Double', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg', 'photo_id': 230707008, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'ratio': 1.49990995858095}, 'checkin': '2022-03-24', 'checkout': '2022-03-27'}",[],4583459935,0,leisure,,au,3.59999990463257,[]
bcc23ada8ff13501,0,"Most of the pool chairs are located in the shadow, so you must be very lucky to get the good ones!",0,,2022-05-24 09:05:12,,en-gb,,"The location, the view, super comfortable room, very helpful Staff.",1,"{'age_group': '', 'city': '', 'name': 'Agata', 'user_id': 41926482, 'helpful_vote_count': 0, 'nr_reviews': 0, 'type_string': 'Solo traveller', 'countrycode': 'ch', 'type': 'solo_traveller'}",A perfect place to enjoy Honolulu,0,47242,"{'checkout': '2022-05-23', 'checkin': '2022-05-17', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg', 'ratio': 1.49990995858095, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'photo_id': 230707008, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg'}, 'room_name': 'Mountain Waikiki View Double', 'room_id': 4724217}",[],3235919796,0,leisure,,ch,3.59999990463257,[]
b45a55ff66ce48b2,3,There was no bar area other than the pool. It would have been nice for guests to have somewhere to have a quiet drink before going back to their rooms.,0,,2022-05-23 00:23:13,,en-us,,"Convenient and quiet location. Close to the shops, main strip, beach and buses. The rooms were clean and well stocked with essentials. The staff were really friendly and attentive.",1,"{'countrycode': 'au', 'type': 'review_category_group_of_friends', 'type_string': 'Group of friends', 'nr_reviews': 0, 'helpful_vote_count': 3, 'user_id': 2956590, 'name': 'Maria', 'city': '', 'age_group': ''}",Fabulous,0,47242,"{'room_name': 'Standard Waikiki Double', 'room_id': 4724216, 'checkout': '2022-05-21', 'checkin': '2022-05-14', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'ratio': 1.49990995858095, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg', 'photo_id': 230707008}}",[],4583187318,0,leisure,,au,3.59999990463257,[]
5b1dc0825bdca776,0,,0,,2022-05-19 15:56:20,,en-us,,The staff is friendly and knowledgeable and will help you locate your desired destination.,1,"{'avatar': 'https://graph.facebook.com/v2.9/2037919899551636/picture?type=square&height=64&width=64', 'type_string': 'Group of friends', 'countrycode': 'us', 'type': 'review_category_group_of_friends', 'age_group': '', 'city': '', 'name': 'Nanette', 'helpful_vote_count': 0, 'user_id': 181676200, 'nr_reviews': 0}",worth every penny!,0,47242,"{'photo': {'photo_id': 230707008, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'ratio': 1.49990995858095, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg'}, 'checkout': '2022-05-07', 'checkin': '2022-05-04', 'room_id': 4724224, 'room_name': 'Double Room'}",[],2296126530,0,leisure,,us,4.0,[]
6ac700d61686c831,0,,0,,2022-05-19 15:54:50,,en-us,,"great location for shopping, dining and visiting beach or volcano",1,"{'type': 'review_category_group_of_friends', 'countrycode': 'us', 'avatar': 'https://graph.facebook.com/v2.9/2037919899551636/picture?type=square&height=64&width=64', 'type_string': 'Group of friends', 'user_id': 181676200, 'helpful_vote_count': 0, 'nr_reviews': 0, 'age_group': '', 'city': '', 'name': 'Nanette'}",Beautiful and luxurious!,0,47242,"{'room_id': 4724216, 'room_name': 'Standard Waikiki Double', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/230/230707008.jpg', 'photo_id': 230707008, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/230/230707008.jpg', 'ratio': 1.49990995858095, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/230/230707008.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/230/230707008.jpg'}, 'checkin': '2022-05-14', 'checkout': '2022-05-15'}",[],2743811651,0,leisure,,us,4.0,[]
2768a80f5f836cc2,0,,0,,2022-05-02 20:48:13,,en-us,,"Bellman were really helpful and nice. So were the frront desk staff, I checked out late and my card stopped working but they gave me a new one with no problem. Valet was always quick",1,"{'type_string': 'Solo traveller', 'avatar': 'https://lh3.googleusercontent.com/a/AATXAJwnS4CjijxA5_olNW_RxG41jKJMzuHzvGh1Jj55=s96-c64', 'countrycode': 'us', 'type': 'solo_traveller', 'age_group': '', 'city': '', 'name': 'Renee', 'helpful_vote_count': 0, 'user_id': 552712700, 'nr_reviews': 0}",Exceptional,0,47242,"{'checkout': '2022-05-01', 'checkin': '2022-04-30', 'photo': {'photo_id': 238009240, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/238/238009240.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/238/238009240.jpg', 'ratio': 1.5, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/238/238009240.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/238/238009240.jpg'}, 'room_name': 'Deluxe Ocean View', 'room_id': 4724214}",[],2933493660,0,leisure,,us,4.0,[]
3e0c6bdbd55f3f3c,0,Pool food prices are crazy expensive. I think typical of Hawaii but for what it was I felt I was definitely not value for money.,0,,2022-05-02 09:59:54,,en-gb,,"Overall good. Nothing particularly special but a nice hotel and incredibly friendly housekeeping. Free water bottles and refills is a nice touch
Breakfast is across road at Sister Property which is good and has a lovely view of the sea. It won't blow you away but it won't disappoint either. I would stay here again.",1,"{'city': '', 'name': 'Oc-b', 'age_group': '', 'nr_reviews': 0, 'user_id': 560659064, 'helpful_vote_count': 0, 'type_string': 'Solo traveller', 'type': 'solo_traveller', 'countrycode': 'gb'}",Very good,0,47242,"{'room_name': 'Standard Waikiki', 'room_id': 4724211, 'checkin': '2022-03-27', 'checkout': '2022-04-01', 'photo': {'photo_id': 238008397, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/238/238008397.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/238/238008397.jpg', 'ratio': 1.5, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/238/238008397.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/238/238008397.jpg'}}",[],4581150402,0,leisure,,gb,3.20000004768372,[]
0890477ca56bd7e0,0,,0,,2022-06-09 00:15:40,,en-gb,,"good hotel, good price, a little old but it’s
decent.",1,"{'countrycode': 'au', 'nr_reviews': 0, 'type': 'solo_traveller', 'user_id': 114013427, 'type_string': 'Solo traveller', 'name': 'Dion', 'age_group': '', 'helpful_vote_count': 0, 'city': ''}",Pleasant,0,803798,"{'room_name': 'Queen or Double Room with City View', 'checkout': '2022-05-20', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/274/274736817.jpg', 'ratio': 1.5001500150015, 'photo_id': 274736817, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/274/274736817.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/274/274736817.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/274/274736817.jpg'}, 'checkin': '2022-05-19', 'room_id': 80379802}",[],2515852836,0,leisure,,au,2.79999995231628,[]
e4216718170c1f53,0,"Noisy AC, traffic noise when windows are open.",0,,2022-05-03 23:36:25,,en-us,,"Spacious rooms, clean, well equipped kitchenette, no large crowd, next to a park.",1,"{'type_string': 'Solo traveller', 'age_group': '', 'helpful_vote_count': 0, 'city': '', 'name': 'I-li', 'nr_reviews': 0, 'countrycode': 'us', 'user_id': 152340293, 'type': 'solo_traveller'}","Excellent value, convenient location, doesn’t offer a “resort-type” entertainment or dining facility but still a great v",0,803798,"{'checkin': '2022-02-10', 'room_id': 80379804, 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/274/274736864.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/274/274736864.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/274/274736864.jpg', 'photo_id': 274736864, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/274/274736864.jpg', 'ratio': 1.5001500150015}, 'checkout': '2022-02-15', 'room_name': 'Studio with Kitchenette and Partial Ocean View'}",[],2148538193,0,leisure,,us,3.20000004768372,[]
47bc34856bb43a50,0,"a bit worn out and dated
food at the cafe was pretty limited
no self parking 
noisy as very close to main road",0,,2022-04-18 18:34:23,,en-gb,,"balcony with sea view
room size
fast Internet",1,"{'type': 'solo_traveller', 'user_id': 77265165, 'countrycode': 'nz', 'nr_reviews': 0, 'name': 'Frank', 'helpful_vote_count': 0, 'city': '', 'age_group': '', 'avatar': 'https://cf.bstatic.com/xdata/images/xphoto/square64/16987495.jpg?k=b55becb93a92bcb283c1144188eaa7e34fd954eaf73b89bd703835ae12641a66&o=?t=1489702727', 'type_string': 'Solo traveller'}",good but overpriced hotel in central location,0,803798,"{'room_name': 'Studio with Kitchenette and Partial Ocean View', 'checkout': '2022-04-17', 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/274/274736864.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/274/274736864.jpg', 'ratio': 1.5001500150015, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/274/274736864.jpg', 'photo_id': 274736864, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/274/274736864.jpg'}, 'checkin': '2022-04-12', 'room_id': 80379804}",[],2574086137,0,other,,nz,2.79999995231628,[]
441088479af146be,0,at the far end of the Waikiki strip. ac was noisy,0,,2022-03-29 06:30:48,,en-us,,nice facilities. great ocean front room,1,"{'avatar': 'https://lh3.googleusercontent.com/-mGnlqQ0ZycM/AAAAAAAAAAI/AAAAAAAAACg/AsF4AIX4b4A/photo.jpg?sz=5064', 'type_string': 'Solo traveller', 'name': 'Christine', 'age_group': '', 'helpful_vote_count': 0, 'city': '', 'countrycode': 'us', 'nr_reviews': 0, 'user_id': 183404112, 'type': 'solo_traveller'}",good spot on the end of the Waikiki strip,0,803798,"{'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/274/274736864.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/274/274736864.jpg', 'photo_id': 274736864, 'ratio': 1.5001500150015, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/274/274736864.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/274/274736864.jpg'}, 'room_id': 80379804, 'checkin': '2022-02-05', 'checkout': '2022-02-13', 'room_name': 'Studio with Kitchenette and Partial Ocean View'}",[],2612208915,0,business,,us,3.20000004768372,[]
b39e2654b7d4319d,0,Nothing special and definitely too pricey,0,,2022-02-07 20:26:50,,en-us,,,1,"{'nr_reviews': 0, 'countrycode': 'us', 'type': 'solo_traveller', 'user_id': 150131360, 'type_string': 'Solo traveller', 'city': '', 'helpful_vote_count': 0, 'age_group': '', 'name': 'Avraham'}",Pleasant,0,803798,"{'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/274/274736817.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/274/274736817.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/274/274736817.jpg', 'ratio': 1.5001500150015, 'photo_id': 274736817, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/274/274736817.jpg'}, 'checkin': '2022-01-06', 'room_id': 80379802, 'checkout': '2022-01-11', 'room_name': 'Queen or Double Room with City View'}",[],3622065085,0,leisure,,us,2.79999995231628,[]
