,cons_translated,languagecode,user_new_badges,helpful_vote_count,is_incentivised,reviewng,is_trivial,hotel_id,average_score,countrycode,cons,date,review_id,stayed_room_info,pros,is_moderated,title,anonymous,title_translated,review_hash,pros_translated,author,tags,travel_purpose
189,,en-us,[],0,0,1,0,3380553,3.0,th,,2019-11-16 03:09:40,3815392704,"{'photo': {'photo_id': 220606806, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/220/220606806.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/220/220606806.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/220/220606806.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/220/220606806.jpg', 'ratio': 1.49986122675548}, 'checkin': '2019-11-06', 'room_name': 'Apartment (Sofa-Bed)', 'room_id': 338055301, 'checkout': '2019-11-10'}",,0,Good,,,020d5c5773d79f1d,,"{'countrycode': 'th', 'type': 'review_category_group_of_friends', 'helpful_vote_count': 0, 'nr_reviews': 0, 'name': 'Chanapon', 'user_id': 165726422, 'type_string': 'Group of friends', 'age_group': '', 'city': '', 'avatar': 'https://graph.facebook.com/v2.9/10158084809164852/picture?type=square&height=64&width=64'}",[],leisure
190,,en-gb,[],0,0,1,0,3380553,3.83332991600037,gb,,2019-10-03 21:34:36,1064761287,"{'checkin': '2019-09-27', 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/220/220606806.jpg', 'ratio': 1.49986122675548, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/220/220606806.jpg', 'photo_id': 220606806, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/220/220606806.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/220/220606806.jpg'}, 'room_name': 'Apartment (Sofa-Bed)', 'room_id': 338055301, 'checkout': '2019-10-03'}",,0,Exceptional,,,86b843a6c0bdc5da,,"{'city': '', 'name': 'David', 'user_id': 75703115, 'age_group': '', 'type_string': 'Group of friends', 'helpful_vote_count': 0, 'nr_reviews': 0, 'countrycode': 'gb', 'type': 'review_category_group_of_friends'}",[],leisure
191,,en-gb,[],0,0,1,0,250231,3.20000004768372,gb,slow for the wifi function In general use,2022-07-11 04:30:37,2560557226,"{'checkin': '2022-07-04', 'room_id': 25023119, 'room_name': 'Superior Double Room - Non-Smoking', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/362/36203665.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/362/36203665.jpg', 'ratio': 1.5, 'photo_id': 36203665, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/362/36203665.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/362/36203665.jpg'}, 'checkout': '2022-07-07'}",good location and spacious room size,0,Very good,,,e6647ef5a63c425f,,"{'countrycode': 'gb', 'name': 'Takako', 'city': '', 'type': 'solo_traveller', 'helpful_vote_count': 0, 'user_id': 2521217, 'type_string': 'Solo traveller', 'age_group': '', 'nr_reviews': 0}",[],business
192,,en-us,[],0,0,1,0,250231,3.20000004768372,kr,Rooms were too small,2022-07-09 15:30:24,4588912022,"{'checkin': '2022-07-06', 'room_id': 25023116, 'checkout': '2022-07-09', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/154/154037627.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/154/154037627.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/154/154037627.jpg', 'photo_id': 154037627, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/154/154037627.jpg', 'ratio': 1.5005359056806}, 'room_name': 'Standard Single Room - Non-Smoking'}","Excellent location and super friendly staff, excellent food.",0,Very good,,,1006ec1c22474426,,"{'type_string': 'Group of friends', 'avatar': 'https://lh3.googleusercontent.com/a-/AOh14Gh5-afSl45FTM_MChvMBV9u6N40Ee0PE5laHLFXok8=s96-c64', 'age_group': '', 'nr_reviews': 0, 'helpful_vote_count': 0, 'user_id': 373251652, 'city': '', 'type': 'review_category_group_of_friends', 'countrycode': 'kr', 'name': 'Kavita'}",[],business
193,,en-gb,[],0,0,1,0,250231,3.59999990463257,jp,,2022-06-12 18:44:21,4585465161,"{'room_id': 25023185, 'photo': {'ratio': 1.5, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/250/250648401.jpg', 'photo_id': 250648401, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/250/250648401.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/250/250648401.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/250/250648401.jpg'}, 'room_name': 'Standard Double Room with Shower Room and no Bathtub- Non-Smoking', 'checkout': '2022-06-12', 'checkin': '2022-06-11'}",location was very good.,0,Fabulous,,,2374ae86e244d940,,"{'user_id': 273417195, 'helpful_vote_count': 0, 'age_group': '', 'nr_reviews': 0, 'type_string': 'Solo traveller', 'avatar': 'https://lh3.googleusercontent.com/a-/AOh14GiiWpSM87NIiXkaHgYcZJH4Js2_-pvHMrSqOGNPEA=s96-c64', 'name': 'Satoshi', 'countrycode': 'jp', 'type': 'solo_traveller', 'city': ''}",[],leisure
194,,en-gb,[],0,0,1,0,250231,3.20000004768372,gb,,2022-05-01 20:42:51,3330625788,"{'checkin': '2022-03-30', 'room_id': 25023122, 'room_name': 'Excel Double Room - Non-Smoking', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/249/249986998.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/249/249986998.jpg', 'photo_id': 249986998, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/249/249986998.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/249/249986998.jpg', 'ratio': 1.5}, 'checkout': '2022-04-04'}",very clean and very central location,0,good hotel with friendly staff in the heart of the city,,,7681dfa34d2e2adb,,"{'user_id': 256602, 'helpful_vote_count': 0, 'nr_reviews': 0, 'age_group': '', 'avatar': 'https://graph.facebook.com/v2.9/629085549/picture?type=square&height=64&width=64', 'type_string': 'Solo traveller', 'name': 'Neil', 'countrycode': 'gb', 'type': 'solo_traveller', 'city': ''}",[],leisure
195,,en-us,[],0,0,1,0,250231,3.20000004768372,us,Room was warm A/C did not work.,2022-04-17 09:56:42,3626691635,"{'checkin': '2022-04-09', 'room_id': 25023118, 'photo': {'ratio': 1.5005359056806, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/140/140192764.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/140/140192764.jpg', 'photo_id': 140192764, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/140/140192764.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/140/140192764.jpg'}, 'room_name': 'Standard Triple Room with Extra Bed - Non-Smoking', 'checkout': '2022-04-12'}",location of the place,0,Very good,,,de45c94e3f083d60,,"{'avatar': 'https://lh3.googleusercontent.com/a-/AOh14GjsfgolwexgFO3_0ci28dgjk-VcuCaJCdWhd5MUqw64', 'type_string': 'Group of friends', 'age_group': '', 'nr_reviews': 0, 'helpful_vote_count': 0, 'user_id': 426974366, 'type': 'review_category_group_of_friends', 'city': '', 'name': 'Rigel', 'countrycode': 'us'}",[],leisure
196,,en-us,[],1,0,1,0,250231,3.20000004768372,jp,"Window faced road and there was a lot of road noise. Though nothing that couldn't be ignored.

For some reason I did not receive a newspaper in the morning. Can only assume it was because I am a foreigner and they assumed I couldn't read.",2020-11-29 07:18:43,4545386405,"{'checkin': '2020-11-18', 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/140/140173395.jpg', 'photo_id': 140173395, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/140/140173395.jpg', 'ratio': 1.5005359056806, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/140/140173395.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/140/140173395.jpg'}, 'room_name': 'Superior Single Room - Non-Smoking', 'checkout': '2020-11-19', 'room_id': 25023120}",,0,Would only have stayed because of the GoTo Travel discount.  Too espensive for the room alone.,,,30d49a2d4158093a,,"{'age_group': '', 'nr_reviews': 0, 'type_string': 'Solo traveller', 'user_id': 37141790, 'helpful_vote_count': 1, 'type': 'solo_traveller', 'city': '', 'name': 'Mark', 'countrycode': 'jp'}",[],business
197,,en-gb,[],0,0,1,0,250231,2.83332991600037,gb,Staff weren’t that helpful,2020-03-14 15:15:27,3096395709,"{'checkin': '2020-03-03', 'room_id': 25023152, 'room_name': '19㎡ Single Room with 120cm x 195cm Single Bed- Non Smoking', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/362/36203665.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/362/36203665.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/362/36203665.jpg', 'photo_id': 36203665, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/362/36203665.jpg', 'ratio': 1.5}, 'checkout': '2020-03-05'}",Facilities and location. Room was small but had everything.,0,Tokyo,,,6cb8a819b4646c8f,,"{'user_id': 28860035, 'helpful_vote_count': 0, 'nr_reviews': 0, 'age_group': '', 'type_string': 'Solo traveller', 'countrycode': 'gb', 'name': 'Paul', 'city': '', 'type': 'solo_traveller'}",[],leisure
198,,en-gb,[],0,0,1,0,250231,3.59999990463257,za,,2020-03-11 13:38:05,4528989781,"{'checkout': '2020-02-14', 'photo': {'ratio': 0.655649038461538, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/113/113636442.jpg', 'photo_id': 113636442, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/113/113636442.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/113/113636442.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/113/113636442.jpg'}, 'room_name': 'Standard Double Room - Non-Smoking', 'room_id': 25023115, 'checkin': '2020-02-11'}",Easy location,0,Fabulous,,,f16a4350cab57691,,"{'helpful_vote_count': 0, 'user_id': 126173149, 'type_string': 'Solo traveller', 'avatar': 'https://lh6.googleusercontent.com/-zB8CYiy_uEk/AAAAAAAAAAI/AAAAAAAACSQ/Ki8rIUnMmSM/photo.jpg64', 'age_group': '', 'nr_reviews': 0, 'countrycode': 'za', 'name': 'Sandy', 'city': '', 'type': 'solo_traveller'}",[],business
199,,en-gb,[],0,0,1,0,250231,3.59999990463257,tw,The bathroom air flowing needs to improve.,2020-02-25 00:59:36,4527307123,"{'room_name': 'Superior Single Room - Non-Smoking', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/140/140173395.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/140/140173395.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/140/140173395.jpg', 'photo_id': 140173395, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/140/140173395.jpg', 'ratio': 1.5005359056806}, 'checkout': '2020-01-26', 'room_id': 25023120, 'checkin': '2020-01-23'}",The service quit good.,0,Fabulous,,,6e820630c0be60d4,,"{'user_id': 171371310, 'helpful_vote_count': 0, 'nr_reviews': 0, 'age_group': '', 'avatar': 'https://cf.bstatic.com/xdata/images/xphoto/square64/48315013.jpg?k=3b8f1fb291353b87bc6275c8cd03741366cc0a39e04e9e7b6880936cfbfd1b4e&o=?t=1534924952', 'type_string': 'Solo traveller', 'countrycode': 'tw', 'name': 'Frank', 'city': '', 'type': 'solo_traveller'}",[],leisure
200,,en-gb,[],0,0,1,0,250231,2.79999995231628,nl,"TV would not play from USB
Bathroom was a little dated",2020-02-18 15:38:13,4526520685,"{'room_id': 25023120, 'room_name': 'Superior Single Room - Non-Smoking', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/140/140173395.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/140/140173395.jpg', 'ratio': 1.5005359056806, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/140/140173395.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/140/140173395.jpg', 'photo_id': 140173395}, 'checkout': '2020-02-08', 'checkin': '2020-02-02'}","Location is great
Room is compact but functional
7-Eleven in the lobby is very well provisioned
Wifi worked",0,"Convenient stay to get out and see the city, you dont really want or need to spend time in the hotel",,,c4e5a3ba3d73f8d1,,"{'age_group': '', 'nr_reviews': 0, 'type_string': 'Group of friends', 'user_id': 353130617, 'helpful_vote_count': 0, 'type': 'review_category_group_of_friends', 'city': '', 'name': 'H4rp00n', 'countrycode': 'nl'}",[],business
201,,en-gb,[],1,0,1,0,250231,3.59999990463257,tw,Some of devices are old.,2020-02-03 02:33:01,4524781441,"{'checkout': '2020-02-01', 'room_name': 'Superior Single Room - Non-Smoking', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/140/140173395.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/140/140173395.jpg', 'ratio': 1.5005359056806, 'photo_id': 140173395, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/140/140173395.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/140/140173395.jpg'}, 'room_id': 25023120, 'checkin': '2020-01-26'}",The environment is pretty well.,0,Convenient location. You don’t worry about restaurants running time.,,,b1dd1e48870e2ea4,,"{'city': '', 'type': 'solo_traveller', 'countrycode': 'tw', 'name': 'Frank', 'nr_reviews': 0, 'age_group': '', 'type_string': 'Solo traveller', 'avatar': 'https://cf.bstatic.com/xdata/images/xphoto/square64/48315013.jpg?k=3b8f1fb291353b87bc6275c8cd03741366cc0a39e04e9e7b6880936cfbfd1b4e&o=?t=1534924952', 'user_id': 171371310, 'helpful_vote_count': 1}",[],leisure
202,,en-gb,[],0,0,1,0,250231,3.59999990463257,th,Room not street view - window cannot be opened..... And that's not helpful.,2020-01-12 03:37:58,4522322602,"{'checkin': '2020-01-06', 'room_id': 25023115, 'checkout': '2020-01-08', 'room_name': 'Standard Double Room - Non-Smoking', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/113/113636442.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/113/113636442.jpg', 'ratio': 0.655649038461538, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/113/113636442.jpg', 'photo_id': 113636442, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/113/113636442.jpg'}}","Wonderful location with train station right across the street, airport limosine bus park right outside the hotel, and lots of restaurants in the area.",0,"Good location, good facilities, good rate",,,787a76a0f68661ae,,"{'age_group': '', 'nr_reviews': 0, 'type_string': 'Group of friends', 'avatar': 'https://graph.facebook.com/v2.9/839029207/picture?type=square&height=64&width=64', 'user_id': 19222238, 'helpful_vote_count': 0, 'city': '', 'type': 'review_category_group_of_friends', 'countrycode': 'th', 'name': 'Thermchai'}",[],leisure
203,,en-gb,[],0,0,1,0,250231,3.66667008399963,it,,2020-01-10 17:50:48,2397620420,"{'checkin': '2020-01-09', 'checkout': '2020-01-10', 'photo': {'ratio': 1.5005359056806, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/154/154037627.jpg', 'photo_id': 154037627, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/154/154037627.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/154/154037627.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/154/154037627.jpg'}, 'room_name': 'Standard Single Room - Non-Smoking', 'room_id': 25023116}",The hotel is conveniently located in an area with excellent connections to the airports - both Narita and Haneda. Although the rooms are tidy and a bit outdated they come with every comfort and the staff makes their best to be helpful.,0,One night stay in Tokyo,,,ac34b1dcc7c2ea54,,"{'city': '', 'type': 'solo_traveller', 'countrycode': 'it', 'name': 'Anna', 'age_group': '', 'nr_reviews': 0, 'type_string': 'Solo traveller', 'user_id': 35450578, 'helpful_vote_count': 0}",[],leisure
204,,en-us,[],0,0,1,0,250231,2.83332991600037,jp,Pricey,2020-01-10 16:54:02,2100675004,"{'room_id': 25023116, 'checkout': '2019-12-29', 'photo': {'photo_id': 154037627, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/154/154037627.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/154/154037627.jpg', 'ratio': 1.5005359056806, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/154/154037627.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/154/154037627.jpg'}, 'room_name': 'Standard Single Room - Non-Smoking', 'checkin': '2019-12-28'}",Location,0,Good,,,2aaf3ca407fddc2d,,"{'city': '', 'type': 'solo_traveller', 'countrycode': 'jp', 'name': 'Ngoc', 'type_string': 'Solo traveller', 'age_group': '', 'nr_reviews': 0, 'helpful_vote_count': 0, 'user_id': 168547118}",[],leisure
205,,en-gb,[],0,0,1,0,250231,3.83332991600037,kr,Nothing,2019-10-29 08:19:03,4514973008,"{'checkin': '2019-10-03', 'checkout': '2019-10-08', 'photo': {'photo_id': 154037627, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/154/154037627.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/154/154037627.jpg', 'ratio': 1.5005359056806, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/154/154037627.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/154/154037627.jpg'}, 'room_name': 'Standard Single Room - Non-Smoking', 'room_id': 25023116}","The location, the comfort and cleanliness was excellent!",0,Exceptional,,,038cf8e7eb15af3a,,"{'city': '', 'type': 'review_category_group_of_friends', 'countrycode': 'kr', 'name': 'Js32', 'type_string': 'Group of friends', 'avatar': 'https://lh6.googleusercontent.com/-qRuhziBIxsA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclTp54vPX8xDoGjqQr1saqNppxd8g/s96-c/photo.jpg64', 'age_group': '', 'nr_reviews': 0, 'helpful_vote_count': 0, 'user_id': 157093777}",[],leisure
206,,en-gb,[],0,0,1,0,250231,2.83332991600037,jp,"Poor towels, uncomfortable bed",2019-10-24 02:03:26,2758371953,"{'checkin': '2019-10-18', 'room_id': 25023116, 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/154/154037627.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/154/154037627.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/154/154037627.jpg', 'photo_id': 154037627, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/154/154037627.jpg', 'ratio': 1.5005359056806}, 'room_name': 'Standard Single Room - Non-Smoking', 'checkout': '2019-10-19'}","Location, cleanliness 
Kind staffs",0,Good location,,,b5a32d70cee67d6b,,"{'type_string': 'Solo traveller', 'avatar': 'https://cf.bstatic.com/xdata/images/xphoto/square64/79274423.jpg?k=64691e22fc3fcdfad11131c14b283fadd19901f604542ba12599d1494769e615&o=?t=1570206778', 'age_group': '', 'nr_reviews': 0, 'helpful_vote_count': 0, 'user_id': 29059658, 'type': 'solo_traveller', 'city': '', 'name': 'Yukiko', 'countrycode': 'jp'}",[],business
207,,en-gb,[],2,0,1,0,250231,3.66667008399963,ru,Food selection at breakfast could be better.,2019-10-12 14:40:43,2675199366,"{'checkin': '2019-10-11', 'room_id': 25023116, 'checkout': '2019-10-12', 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/154/154037627.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/154/154037627.jpg', 'photo_id': 154037627, 'ratio': 1.5005359056806, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/154/154037627.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/154/154037627.jpg'}, 'room_name': 'Standard Single Room - Non-Smoking'}",Great location. 7/11 shop with ATM is available on the first floor. Limousine bus station (airport shuttle bus) in the hotel.,0,My favourite hotel in Akasaka area,,,93d7bf79d5a06b25,,"{'countrycode': 'ru', 'name': 'Evgeny', 'city': '', 'type': 'solo_traveller', 'user_id': 41363987, 'helpful_vote_count': 2, 'age_group': '', 'nr_reviews': 0, 'type_string': 'Solo traveller'}",[],business
208,,en-gb,[],0,0,1,0,250231,3.5,gb,All good,2019-10-04 14:55:39,2759346779,"{'room_id': 25023116, 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/154/154037627.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/154/154037627.jpg', 'ratio': 1.5005359056806, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/154/154037627.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/154/154037627.jpg', 'photo_id': 154037627}, 'room_name': 'Standard Single Room - Non-Smoking', 'checkout': '2019-10-04', 'checkin': '2019-10-03'}",Location,0,Fabulous,,,89838fac28c12403,,"{'age_group': '', 'nr_reviews': 0, 'type_string': 'Solo traveller', 'user_id': 41837006, 'helpful_vote_count': 0, 'city': '', 'type': 'solo_traveller', 'countrycode': 'gb', 'name': 'Malcolm'}",[],leisure
209,,en-us,[],3,0,1,0,250231,3.83332991600037,my,The bar area as far as I am concerned could be improved. I enjoy the more traditional style of a bar and just found that the way the current bar area is set up does not create a cosy atmosphere,2019-09-24 07:22:21,4509012412,"{'room_id': 25023116, 'checkout': '2019-09-23', 'room_name': 'Standard Single Room - Non-Smoking', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/154/154037627.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/154/154037627.jpg', 'photo_id': 154037627, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/154/154037627.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/154/154037627.jpg', 'ratio': 1.5005359056806}, 'checkin': '2019-09-18'}","Location was great. Rooms were fine, a little small but fit for purpose.  Staff were really great, extremely helpful and polite. And good that we could watch some world cup games in the bar",0,Really enjoyed the stay and the proximity to bars and restaurants was great,,,912462618033257e,,"{'type_string': 'Solo traveller', 'age_group': '', 'nr_reviews': 0, 'helpful_vote_count': 3, 'user_id': 217967738, 'city': '', 'type': 'solo_traveller', 'countrycode': 'my', 'name': 'Daniel'}",[],leisure
210,,en-gb,[],0,0,1,0,250231,4.0,nl,nothing,2022-07-10 14:43:47,3637981344,"{'checkout': '2022-07-10', 'room_name': 'Superior Double Room - Non-Smoking', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/362/36203665.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/362/36203665.jpg', 'ratio': 1.5, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/362/36203665.jpg', 'photo_id': 36203665, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/362/36203665.jpg'}, 'room_id': 25023119, 'checkin': '2022-07-06'}",Top location,0,Exceptional,,,e8b470b515fa4a8b,,"{'countrycode': 'nl', 'name': 'Jiyoon', 'city': '', 'type': 'solo_traveller', 'helpful_vote_count': 0, 'user_id': 25999479, 'type_string': 'Solo traveller', 'nr_reviews': 0, 'age_group': ''}",[],leisure
211,,en-gb,[],0,0,1,0,250231,4.0,nl,,2022-06-17 12:17:42,4586072826,"{'checkout': '2022-06-16', 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/250/250648401.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/250/250648401.jpg', 'photo_id': 250648401, 'ratio': 1.5, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/250/250648401.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/250/250648401.jpg'}, 'room_name': 'Standard Double Room with Shower Room and no Bathtub- Non-Smoking', 'room_id': 25023185, 'checkin': '2022-06-15'}",shower and location,0,"wonderfull stay, i can highly recommend this hotel",,,e191a86afdc716b1,,"{'user_id': 201308380, 'helpful_vote_count': 0, 'age_group': '', 'nr_reviews': 0, 'type_string': 'Group of friends', 'countrycode': 'nl', 'name': 'Vhpb', 'city': '', 'type': 'review_category_group_of_friends'}",[],business
212,,en-us,[],0,0,1,0,250231,4.0,us,,2022-05-28 23:51:41,4583812660,"{'checkin': '2022-05-22', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/250/250648401.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/250/250648401.jpg', 'ratio': 1.5, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/250/250648401.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/250/250648401.jpg', 'photo_id': 250648401}, 'room_name': 'Standard Double Room with Shower Room and no Bathtub- Non-Smoking', 'checkout': '2022-05-24', 'room_id': 25023185}",Location was very convenient.  Literally across the street from the Akasaka-Mitsuke station.,0,Exceptional,,,f003f44d5b534776,,"{'age_group': '', 'nr_reviews': 0, 'type_string': 'Solo traveller', 'user_id': 0, 'helpful_vote_count': 0, 'city': '', 'type': 'solo_traveller', 'countrycode': 'us', 'name': 'Kai'}",[],business
213,,en-us,[],0,0,1,0,250231,2.40000009536743,au,The lighting in the room was a little dark and the internet kept dropping so it is not exactly the best place when/if you need to be having online meetings while in your room. Shower and bath are a bit old.,2022-04-26 16:04:08,4580656300,"{'checkin': '2022-02-15', 'checkout': '2022-02-18', 'room_name': 'Standard Single Room - Non-Smoking', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/154/154037627.jpg', 'photo_id': 154037627, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/154/154037627.jpg', 'ratio': 1.5005359056806, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/154/154037627.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/154/154037627.jpg'}, 'room_id': 25023116}",The lobby area is wonderful. Front desk service is professional and the English abilities of the staff were impressive. Great location -- easy to find as it is close to train station and easy to walk to many places from the hotel.,0,"Good location, traveller friendly staff but rooms are a bit old style.",,,5d1afc5351090c34,,"{'age_group': '', 'nr_reviews': 0, 'type_string': 'Solo traveller', 'user_id': 354810286, 'helpful_vote_count': 0, 'type': 'solo_traveller', 'city': '', 'name': 'Anne', 'countrycode': 'au'}",[],business
214,,en-us,[],0,0,1,0,250231,4.0,jp,,2022-04-05 23:03:09,2660463808,"{'checkin': '2022-03-31', 'room_id': 25023118, 'checkout': '2022-04-01', 'room_name': 'Standard Triple Room with Extra Bed - Non-Smoking', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/140/140192764.jpg', 'photo_id': 140192764, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/140/140192764.jpg', 'ratio': 1.5005359056806, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/140/140192764.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/140/140192764.jpg'}}",Excellent location. Great value for money.,0,Exceptional,,,074f2376aff462f5,,"{'user_id': 0, 'helpful_vote_count': 0, 'nr_reviews': 0, 'age_group': '', 'type_string': 'Group of friends', 'name': 'Kamaaleo', 'countrycode': 'jp', 'type': 'review_category_group_of_friends', 'city': ''}",[],leisure
