location_id,text,name
7914964,"Hawaii, Monster! World Class Bonefish My wife and I planned a vacation to Hawaii to celebrate our 60th birthdays this year. 1 week on Oahu and another on the Big Island where we have a time share. Well it was time to see if there was something in Hawaii to check off my bucket list. As usual, I started researching the fishing opportunities available. Last time to the islands we did some deep sea fishing with success. Caught Mahi Mahi. Over the last couple years I have determined my true love for fishing is light tackle in-shore type such as for Red Fish, Snook, Tarpon etc. In my initial investigation I noticed article after article talking about 10 lb plus Bone Fish were a common reality in Hawaii and really that was the first time I have heard that. Usually when you talk Bones it's the Bahamas, Belize and the Keys. Since I have caught a number of tackle busting small Bonefish in Belize 3 lbs or so, I could only imagine what a 10 pounder would do! So I quickly looked up a couple guides on Oahu. I ended up booking with Captain Rick Lee from www.bonefishhawaii.com. I have to tell you that was one of the best decisions of my fishing life. I don't fly fish and Rick had no problem accommodating me using spinning gear and bonefish jigs. As we went out Rick seemed kinda excited about the spinning prospects since a lot of these bones get used to looking at flies most of the time. My wife joined us to enjoy the Hawaiian scenery from the waters perspective. After a quick run across the bay it wasn't long and Captain Rick was up on his platform looking down the flat and yelling Bone at 11 o’clock, 60 feet. My knees were knocking, casted the jig, the Bonefish rushed up and rejected the offering. Well this went on for a few more times and I was getting frustrated with the way my gear was casting these light weight jigs so Rick set up one of his rigs for me and it performed much better. That's when it finally happened!, Rick yelled Big Fish 10 o’clock cast 80 feet and reel so I can see the jig on top. I did what he said, I cast to 80 feet lifted my tip Rick said Reel!, Reel!, Reel!, and Stop. Soon as I stopped Rick yelled he's on it!, That's when the line went taught and the reel started screaming! Line just kept on stripping from the reel, I was carefully tightening down on the drag to try to slow this beast, after a 200 yard initial run and several other 100 yard runs the fish was at the side of the boat. A true 10 lb, beautiful, silver sided, with broad greenish shoulders Bonefish. My wife looked at me and said I have never seen you this excited to catch a fish, and I was. A long with that bone I had chances for others but missed but Captain Rick was excited to put me on another beautiful specimen a Golden Trevally which was a riot to catch it was also about 10lbs. Cool Fish. I can't say enough about Captain Rick, He was awesome and if you are a weekend fisherman or a pro you need to look Captain Rick up before you get to Oahu.Best Guide and Best investment in a guide I have ever made. Thanks Rickwww.bonefishhawaii.com",Bonefish Hawaii
104386,Very sombre and moving visit. We went with a guided tour and managed to visit all the areas including the USS Arizona Memorial. It is crowded but very well run.,USS Arizona Memorial
104386,What an honor! This is a must!  This allows you to be apart of history.   If you are able to attend.  It is worth the wait!,USS Arizona Memorial
104386,"Moving Our family of 14 spent the entire day there and did not have enough time.  It is very hard to get the tickets online, but we were able to get standby tickets and only had to stand in line two hours.  One person is able to stand in line while others walk around the grounds which helps a great deal.",USS Arizona Memorial
14187273,"Absolutely Amazing!!! Worth every penny! My wife and my mother-in-law did this for my wife’s birthday and we couldn’t be happier. The videos and pictures came out beautifully. Paula, the photographer and snorkel instructor did an amazing job explaining how to use the suits and different poses for pictures. I would highly recommend using this company as well as requesting Paula as your instructor. We miss Hawai’i already!!!! Thanks again Paula!",Mermaid Republic
14187273,Mermaid snorkel My kids had fun but they barely snorkeled they had to wait because they were still busy with the group before us then the camera ran out of batteries and then were cut short don’t know why time was not up yet.  I knew when we started that their tails were to small but the lady insisted that they were the right size.  Now when they try to wear them they are constantly pulling them up cause they fall up the thread is stretched out and they have only had them for a few weeks.  And for the price they should last longer.  Most of the video taken of them swimming underwater during this experience was of the lady’s legs who was taking the photos.  Hardly any of them.  Do not recommend this experience.  Find something else or buy the find yourself then you can get the right size without the worker saying no that is to big.  The smaller sizes do not fit good.,Mermaid Republic
14187273,Awesome ...  It was very fun and I learned a lot about marine life and I strongly recommend going.  From Annie. Alberto was very generous with his time. Recommend if you are accompanying someone but not doing the experience yourself take your swimmers as it’s a lovely lagoon and pretty hot on the beach!!!,Mermaid Republic
10486557,"Great communication, friendly drivers, reliable and on time! Wonderful shuttle service for our party of 11 to and from airport and condo on Waikiki.  Booked the reservation several months before our trip, and company was always quick to respond to any of my emails, driver was friendly and on time picking us up from airport for arrival and from condo for departure to airport. Great communication, reliable, and friendly. Would definitely recommend.",King Airport Shuttle
10486557,"Great Airport Service King is reliable and very service-oriented. All bookings were confirmed in writing and the rates were announced ahead of time. They even picked us up at 4am for a very early departure. Mahalo,",King Airport Shuttle
10486557,"Punctual and friendly. Wonderful driver, Kea, was patiently waiting for us outside baggage claim.  He gave us friendly greeting to Honolulu.  Recommended restaurants on way to hotel.  Safe driver, clean van.  Happy to see him again for the return trip to the airport.   Kings Airport shuttle is punctual and recommended.",King Airport Shuttle
8444737,"ALL of the Stairway is CLOSED and ILLEGAL All access points are now allowed. Not even from Moanalua. Once you step foot on the Haiku stairs or the top landing point, you are trespassing. All access is closed to all activity on or near the stairway. Hikers are trespassing across multiple landowner properties and could face legal action from any of these private entities as well as the government. Even though it hasn’t happened in the past doesn’t mean it isn’t happening now. More than a hundred $1,000 violations have been given out in the past month.",Moanalua Middle Ridge
8444737,"The ""Unprepared"" Accidental Hikers We were looking for a ""good"" hike to do. My daughter wanted to hike from the Hilton Hawaiian Village up to the top of Diamond Head. Nice, but a little vanilla. I challenged her to do something a little more challenging. We agreed on the Pali Puka Hike. Problem was we got confused with directions and ended up at the parking lot for the start of the Moanalua Valley Trail Hike. This hike is the ""legal"" way to gain access to the Stairway to Heaven (Otherwise know as the Haiku Stairs).We thought that the hike we were attempting (Paki Palu) was an easy 2.2 miles out and 2.2 miles back.  WRONG. We were there, so not realizing what lay before us, we started the hike. Very little water, no food, a little candy, cameras and fortunately GOOD hiking boots. (Note - If you do this trail, the whole thing is 10-12 miles in length, start no later than 0830 am, have plenty of water, food, good boots and gloves for climbing the last sections). The first 2.8 miles is a nice little hike, ANYONE can do it. At the 2.8 mile point you come to a fork in the road, go LEFT. Do NOT go right like we did initially. We went 30 minutes the wrong way, had to double back, this ate up a lot of our daylight.Once back at the sign, we went left and immediately all hell breaks loose. The entire climb ascends some 2,600', most of it after the split at 2.8 miles. If it's muddy, it's really tough. Intermittent cloud cover, and rain makes its even more challenging. Since we started out so late, we did not see any other people until we were well into the hike and they were returning. Most being successful, a few tapped out at the rope sections. Every single group however started that from whatever point we met them at, it got a lot steeper from that point on. And it did. It is ABSOLUTELY CRAZY, but exhilarating. People have died on this trail. A lot of the time you have 1.000' vertical drops on both the left and the right of you and the path is only 2' wide. If you don't like heights, don't do this hike.Up and up and up we went. our pace slowed dramatically as a result and with 0.9 miles to go, while not having reached any of the most challenging rope sections, my daughter (27), wife (55) and myself (60), decided that we did not have enough daylight left to complete the hike and return down the mountain safely (like it was even safe in the first place). We turned back.Phenomenally beautiful photos. Absolutely 10 out of 10 in regards to challenge, adventure, craziness, confidence building etc. I am amazed that one of the three of us did not get seriously injured at sometime in our adventure. Although we failed, I sort of understand how people must feel, not being able to complete a venture like Everest etc.. initially stating that they would never attempt it again and then the next year, there they are.So I guess we'll see.There was a 75 year old, purple haired hippy looking dude who supposedly does the thing 5 times a week and completed it over 800 times. He's in great shape and I guess acts as a guide for hire. So there's hope for me I guess.",Moanalua Middle Ridge
8444737,"Best one ever Be well prepared! It took us 6 hours round and back.. min 2L of water, food, good trailing shoes and a coat cause its windy and cold at the top.. no kids and no dogs..not good for those who are afraid of heights.. chose your day very carefully.. dont go if it was raining the day before otherwise it will be muddy..",Moanalua Middle Ridge
