price_level,longitude,web_url,num_reviews,latitude,address_obj,cuisine,name,rating,awards,website,hours,photo_count,phone,subratings,ranking_data,write_review,see_all_photos,neighborhood_info,ancestors,trip_types,review_rating_count,category,timezone,email,description,subcategory,rating_image_url,location_id
,139.7387,https://www.tripadvisor.com/Restaurant_Review-g1066454-d9909920-Reviews-Tamayoshi-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,0,35.55417,"{'street1': '3-22-14 Nishi Kojiya', 'city': 'Ota', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '144-0034', 'address_string': '3-22-14 Nishi Kojiya, Ota 144-0034 Tokyo Prefecture'}",[],Tamayoshi,,[],,,0,+81 3-3744-4961,{},,https://www.tripadvisor.com/UserReview-g1066454-d9909920-Tamayoshi-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066454-d9909920-m66827-Reviews-Tamayoshi-Ota_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]","[{'level': 'Municipality', 'name': 'Ota', 'location_id': '1066454'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",,"{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,[],,9909920
,139.79001,https://www.tripadvisor.com/Restaurant_Review-g1066461-d1684083-Reviews-Yaoyasenbeihonpo-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,0,35.70408,"{'street1': 'Kuramae', 'street2': '', 'city': 'Taito', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'address_string': 'Kuramae, Taito Tokyo Prefecture'}",[],Yaoyasenbeihonpo,,[],,,0,+81 3-3863-0168,{},,https://www.tripadvisor.com/UserReview-g1066461-d1684083-Yaoyasenbeihonpo-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066461-d1684083-m66827-Reviews-Yaoyasenbeihonpo-Taito_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7277907', 'name': 'Ueno, Asakusa'}]","[{'level': 'Municipality', 'name': 'Taito', 'location_id': '1066461'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",,"{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,"[{'name': 'sit_down', 'localized_name': 'Sit down'}]",,1684083
,139.77902,https://www.tripadvisor.com/Restaurant_Review-g14129643-d9933921-Reviews-Kinomi-Harumi_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,0,35.65281,"{'street1': '4-7-28', 'city': 'Harumi', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '104-0053', 'address_string': '4-7-28, Harumi, Chuo 104-0053 Tokyo Prefecture'}",[],Kinomi,,[],,,0,+81 3-5560-2521,{},,https://www.tripadvisor.com/UserReview-g14129643-d9933921-Kinomi-Harumi_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g14129643-d9933921-m66827-Reviews-Kinomi-Harumi_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7278765', 'name': 'Ginza / Tokyo Nihonbashi'}]","[{'level': 'City', 'name': 'Harumi', 'location_id': '14129643'}, {'level': 'Municipality', 'name': 'Chuo', 'location_id': '1066444'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",,"{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,[],,9933921
,139.84209,https://www.tripadvisor.com/Restaurant_Review-g1066445-d7489871-Reviews-Live_Sound_Bar_Chatchu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,0,35.704033,"{'street1': '3-13-12 Hirai', 'city': 'Edogawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'address_string': '3-13-12 Hirai, Edogawa Tokyo Prefecture'}","[{'name': 'bar', 'localized_name': 'Bar'}, {'name': 'pub', 'localized_name': 'Pub'}]",Live&Sound Bar Chatchu,,[],,,0,+81 3-5875-0263,{},,https://www.tripadvisor.com/UserReview-g1066445-d7489871-Live_Sound_Bar_Chatchu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066445-d7489871-m66827-Reviews-Live_Sound_Bar_Chatchu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,[],"[{'level': 'City', 'name': 'Edogawa', 'location_id': '1066445'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",,"{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,"[{'name': 'sit_down', 'localized_name': 'Sit down'}]",,7489871
,139.74037,https://www.tripadvisor.com/Restaurant_Review-g1066854-d9899291-Reviews-Satsuki-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,0,35.60079,"{'street1': '2-15-22 Higashi Oi', 'city': 'Shinagawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '140-0011', 'address_string': '2-15-22 Higashi Oi, Shinagawa 140-0011 Tokyo Prefecture'}",[],Satsuki,,[],,,0,+81 3-3762-1223,{},,https://www.tripadvisor.com/UserReview-g1066854-d9899291-Satsuki-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066854-d9899291-m66827-Reviews-Satsuki-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]","[{'level': 'Municipality', 'name': 'Shinagawa', 'location_id': '1066854'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",,"{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,[],,9899291
,139.89334,https://www.tripadvisor.com/Restaurant_Review-g1066445-d1659022-Reviews-Suisho-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,1,35.703068,"{'street1': '1-2-3 Yagochi', 'street2': '', 'city': 'Edogawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '132-0002', 'address_string': '1-2-3 Yagochi, Edogawa 132-0002 Tokyo Prefecture'}","[{'name': 'chinese', 'localized_name': 'Chinese'}]",Suisho,3.0,[],,,0,+81 3-3677-6985,{},"{'geo_location_id': '1066445', 'ranking_string': '#1,132 of 3,026 Places to Eat in Edogawa', 'geo_location_name': 'Edogawa', 'ranking_out_of': '3026', 'ranking': '1132'}",https://www.tripadvisor.com/UserReview-g1066445-d1659022-Suisho-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066445-d1659022-m66827-Reviews-Suisho-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '20928871', 'name': 'Koto / Edogawa / Shinkoiwa'}]","[{'level': 'City', 'name': 'Edogawa', 'location_id': '1066445'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '1'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]","{'1': '0', '2': '0', '3': '1', '4': '0', '5': '0'}","{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,"[{'name': 'sit_down', 'localized_name': 'Sit down'}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg,1659022
,139.74,https://www.tripadvisor.com/Restaurant_Review-g1066457-d13161905-Reviews-Toshimaya-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,6,35.702724,"{'street1': '4-8 Kagurazaka', 'street2': 'Kagurazaka AGE Bldg. 1F', 'city': 'Shinjuku', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '162-0825', 'address_string': '4-8 Kagurazaka Kagurazaka AGE Bldg. 1F, Shinjuku 162-0825 Tokyo Prefecture'}","[{'name': 'japanese', 'localized_name': 'Japanese'}]",Toshimaya,3.5,[],https://toshimaya.owst.jp/,,4,+81 3-6280-8134,{},"{'geo_location_id': '1066457', 'ranking_string': '#3,384 of 10,206 Places to Eat in Shinjuku', 'geo_location_name': 'Shinjuku', 'ranking_out_of': '10206', 'ranking': '3384'}",https://www.tripadvisor.com/UserReview-g1066457-d13161905-Toshimaya-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066457-d13161905-m66827-Reviews-Toshimaya-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7278769', 'name': 'Yotsuya / Iidabashi'}]","[{'level': 'Municipality', 'name': 'Shinjuku', 'location_id': '1066457'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '1'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '1'}]","{'1': '0', '2': '0', '3': '4', '4': '1', '5': '1'}","{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,info@toshima-ya.com,,"[{'name': 'sit_down', 'localized_name': 'Sit down'}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,13161905
,139.79843,https://www.tripadvisor.com/Restaurant_Review-g14134359-d4946051-Reviews-Yayoiken_Toyosu-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,12,35.6521,"{'street1': '5-6-36', 'street2': 'SIA Toyosu Prime Square 205', 'city': 'Toyosu', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '135-0061', 'address_string': '5-6-36 SIA Toyosu Prime Square 205, Toyosu, Koto 135-0061 Tokyo Prefecture'}",[],Yayoiken Toyosu,3.5,[],https://www.yayoiken.com/store/detail.php?store_id=3450,"{'periods': [{'open': {'day': 1, 'time': '1000'}, 'close': {'day': 1, 'time': '2300'}}, {'open': {'day': 2, 'time': '1000'}, 'close': {'day': 2, 'time': '2300'}}, {'open': {'day': 3, 'time': '1000'}, 'close': {'day': 3, 'time': '2300'}}, {'open': {'day': 4, 'time': '1000'}, 'close': {'day': 4, 'time': '2300'}}, {'open': {'day': 5, 'time': '1000'}, 'close': {'day': 5, 'time': '2300'}}, {'open': {'day': 6, 'time': '1000'}, 'close': {'day': 6, 'time': '2300'}}, {'open': {'day': 7, 'time': '1000'}, 'close': {'day': 7, 'time': '2300'}}], 'weekday_text': ['Monday: 10:00 - 23:00', 'Tuesday: 10:00 - 23:00', 'Wednesday: 10:00 - 23:00', 'Thursday: 10:00 - 23:00', 'Friday: 10:00 - 23:00', 'Saturday: 10:00 - 23:00', 'Sunday: 10:00 - 23:00']}",1,+81 3-5547-8620,"{'0': {'name': 'rate_food', 'localized_name': 'Food', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}, '1': {'name': 'rate_atmosphere', 'localized_name': 'Atmosphere', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.0.svg', 'value': '3.0'}, '2': {'name': 'rate_service', 'localized_name': 'Service', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.0.svg', 'value': '3.0'}, '3': {'name': 'rate_value', 'localized_name': 'Value', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.5.svg', 'value': '4.5'}}","{'geo_location_id': '14134359', 'ranking_string': '#82 of 242 Places to Eat in Toyosu', 'geo_location_name': 'Toyosu', 'ranking_out_of': '242', 'ranking': '82'}",https://www.tripadvisor.com/UserReview-g14134359-d4946051-Yayoiken_Toyosu-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g14134359-d4946051-m66827-Reviews-Yayoiken_Toyosu-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '20928871', 'name': 'Koto / Edogawa / Shinkoiwa'}]","[{'level': 'City', 'name': 'Toyosu', 'location_id': '14134359'}, {'level': 'Municipality', 'name': 'Koto', 'location_id': '1066449'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '2'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '2'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '3'}]","{'1': '1', '2': '2', '3': '3', '4': '5', '5': '1'}","{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,[],https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,4946051
$$ - $$$,139.79807,https://www.tripadvisor.com/Restaurant_Review-g14134359-d24182852-Reviews-Authentic_Sichuan_Cuisine_Mala_Sensei-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,0,35.65212,"{'street1': '5-6-36', 'street2': 'Toyosu Prime Square 2F', 'city': 'Toyosu', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '135-0061', 'address_string': '5-6-36 Toyosu Prime Square 2F, Toyosu, Koto 135-0061 Tokyo Prefecture'}",[],Authentic Sichuan Cuisine Mala Sensei,,[],https://www.instagram.com/marasensei2022/,"{'periods': [{'open': {'day': 1, 'time': '1100'}, 'close': {'day': 1, 'time': '1500'}}, {'open': {'day': 1, 'time': '1700'}, 'close': {'day': 1, 'time': '2300'}}, {'open': {'day': 2, 'time': '1100'}, 'close': {'day': 2, 'time': '1500'}}, {'open': {'day': 2, 'time': '1700'}, 'close': {'day': 2, 'time': '2300'}}, {'open': {'day': 3, 'time': '1100'}, 'close': {'day': 3, 'time': '1500'}}, {'open': {'day': 3, 'time': '1700'}, 'close': {'day': 3, 'time': '2300'}}, {'open': {'day': 4, 'time': '1100'}, 'close': {'day': 4, 'time': '1500'}}, {'open': {'day': 4, 'time': '1700'}, 'close': {'day': 4, 'time': '2300'}}, {'open': {'day': 5, 'time': '1100'}, 'close': {'day': 5, 'time': '1500'}}, {'open': {'day': 5, 'time': '1700'}, 'close': {'day': 5, 'time': '2300'}}, {'open': {'day': 6, 'time': '1100'}, 'close': {'day': 6, 'time': '1500'}}, {'open': {'day': 6, 'time': '1700'}, 'close': {'day': 6, 'time': '2300'}}, {'open': {'day': 7, 'time': '1100'}, 'close': {'day': 7, 'time': '1500'}}, {'open': {'day': 7, 'time': '1700'}, 'close': {'day': 7, 'time': '2300'}}], 'weekday_text': ['Monday: 11:00 - 15:00,  17:00 - 23:00', 'Tuesday: 11:00 - 15:00,  17:00 - 23:00', 'Wednesday: 11:00 - 15:00,  17:00 - 23:00', 'Thursday: 11:00 - 15:00,  17:00 - 23:00', 'Friday: 11:00 - 15:00,  17:00 - 23:00', 'Saturday: 11:00 - 15:00,  17:00 - 23:00', 'Sunday: 11:00 - 15:00,  17:00 - 23:00']}",0,+81 3-5859-5080,{},,https://www.tripadvisor.com/UserReview-g14134359-d24182852-Authentic_Sichuan_Cuisine_Mala_Sensei-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g14134359-d24182852-m66827-Reviews-Authentic_Sichuan_Cuisine_Mala_Sensei-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html#photos,[],"[{'level': 'City', 'name': 'Toyosu', 'location_id': '14134359'}, {'level': 'Municipality', 'name': 'Koto', 'location_id': '1066449'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",,"{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,"[{'name': 'sit_down', 'localized_name': 'Sit down'}]",,24182852
,139.73616,https://www.tripadvisor.com/Restaurant_Review-g1066454-d9912148-Reviews-Tochinoki-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,0,35.554848,"{'street1': '3-17-3 Nishi Kojiya', 'city': 'Ota', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '144-0034', 'address_string': '3-17-3 Nishi Kojiya, Ota 144-0034 Tokyo Prefecture'}","[{'name': 'japanese', 'localized_name': 'Japanese'}, {'name': 'kappo', 'localized_name': 'Kappo'}]",Tochinoki,,[],,,0,+81 3-3741-4495,{},,https://www.tripadvisor.com/UserReview-g1066454-d9912148-Tochinoki-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066454-d9912148-m66827-Reviews-Tochinoki-Ota_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]","[{'level': 'Municipality', 'name': 'Ota', 'location_id': '1066454'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",,"{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,[],,9912148
$$ - $$$,139.76251,https://www.tripadvisor.com/Restaurant_Review-g1066451-d1677276-Reviews-Galonda_Takeshiba-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,14,35.65283,"{'street1': '1-16-1 Kaigan', 'street2': 'New Pier Takeshiba South Tower 3F', 'city': 'Minato', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '105-0022', 'address_string': '1-16-1 Kaigan New Pier Takeshiba South Tower 3F, Minato 105-0022 Tokyo Prefecture'}","[{'name': 'indian', 'localized_name': 'Indian'}]",Galonda Takeshiba,4.0,[],,"{'periods': [{'open': {'day': 1, 'time': '1130'}, 'close': {'day': 1, 'time': '1330'}}, {'open': {'day': 2, 'time': '1130'}, 'close': {'day': 2, 'time': '1330'}}, {'open': {'day': 3, 'time': '1130'}, 'close': {'day': 3, 'time': '1330'}}, {'open': {'day': 4, 'time': '1130'}, 'close': {'day': 4, 'time': '1330'}}, {'open': {'day': 5, 'time': '1130'}, 'close': {'day': 5, 'time': '1330'}}], 'weekday_text': ['Monday: 11:30 - 13:30', 'Tuesday: 11:30 - 13:30', 'Wednesday: 11:30 - 13:30', 'Thursday: 11:30 - 13:30', 'Friday: 11:30 - 13:30', 'Saturday: Closed', 'Sunday: Closed']}",7,+81 3-3435-1122,"{'0': {'name': 'rate_food', 'localized_name': 'Food', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}, '1': {'name': 'rate_atmosphere', 'localized_name': 'Atmosphere', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}, '2': {'name': 'rate_service', 'localized_name': 'Service', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.5.svg', 'value': '3.5'}, '3': {'name': 'rate_value', 'localized_name': 'Value', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.5.svg', 'value': '3.5'}}","{'geo_location_id': '1066451', 'ranking_string': '#3,663 of 12,430 Places to Eat in Minato', 'geo_location_name': 'Minato', 'ranking_out_of': '12430', 'ranking': '3663'}",https://www.tripadvisor.com/UserReview-g1066451-d1677276-Galonda_Takeshiba-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066451-d1677276-m66827-Reviews-Galonda_Takeshiba-Minato_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7278767', 'name': 'Odaiba / Shiodome / Shinbashi'}]","[{'level': 'Municipality', 'name': 'Minato', 'location_id': '1066451'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '3'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '2'}]","{'1': '0', '2': '0', '3': '1', '4': '8', '5': '0'}","{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,"[{'name': 'sit_down', 'localized_name': 'Sit down'}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg,1677276
